country,gender,salary_midpoint,employment_status
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,,Self-employed
Turkey,Male,,
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Unemployed
Turkey,Male,55000,Freelance / Contractor
Turkey,Male,5000,Freelance / Contractor
Turkey,Male,65000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,,
Turkey,Male,45000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,95000,Freelance / Contractor
Turkey,Male,15000,Employed full-time
Turkey,Male,45000,Employed full-time
Turkey,Male,45000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,5000,Freelance / Contractor
Turkey,Male,95000,Employed full-time
Turkey,Male,75000,Employed full-time
Turkey,Male,5000,I'm a student
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Employed part-time
Turkey,Male,15000,Employed full-time
Turkey,Male,55000,Employed full-time
Turkey,Male,55000,Employed full-time
Turkey,Male,,I'm a student
Turkey,Female,15000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,5000,I'm a student
Turkey,Male,45000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,55000,Employed full-time
Turkey,Male,65000,Other (please specify)
Turkey,Male,15000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Male,,
Turkey,Male,35000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Female,15000,Employed full-time
Turkey,Male,,I'm a student
Turkey,Male,5000,Employed full-time
Turkey,Male,,
Turkey,Male,5000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Female,15000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Prefer not to disclose,25000,Prefer not to disclose
Turkey,Male,25000,Employed full-time
Turkey,Male,105000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,65000,Other (please specify)
Turkey,Male,35000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,,Unemployed
Turkey,Male,15000,Employed full-time
Turkey,Male,,
Turkey,Male,5000,Other (please specify)
Turkey,Male,5000,Self-employed
Turkey,Male,5000,I'm a student
Turkey,Male,45000,Employed full-time
Turkey,Male,,
Turkey,Male,,
Turkey,Male,5000,Employed full-time
Turkey,Male,5000,Employed part-time
Turkey,Male,105000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,,Unemployed
Turkey,Male,15000,Employed full-time
Turkey,Male,,
Turkey,Male,,I'm a student
Turkey,Prefer not to disclose,65000,Self-employed
Turkey,Male,55000,Freelance / Contractor
Turkey,Male,15000,Employed full-time
Turkey,Male,,I'm a student
Turkey,Male,,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Female,15000,Employed full-time
Turkey,Male,25000,Self-employed
Turkey,Male,15000,Employed full-time
Turkey,Male,,
Turkey,Male,,
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Unemployed
Turkey,Male,,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Female,5000,Employed full-time
Turkey,Male,,
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,,
Turkey,Male,85000,Employed full-time
Turkey,Male,,
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Prefer not to disclose,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,,
Turkey,Male,5000,I'm a student
Turkey,Male,25000,Employed full-time
Turkey,Male,,
Turkey,Male,35000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,,Self-employed
Turkey,Male,45000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Other (please specify)
Turkey,Male,,Employed full-time
Turkey,Male,,Self-employed
Turkey,Male,,Employed full-time
Turkey,Male,35000,Self-employed
Turkey,Male,15000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,I'm a student
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Prefer not to disclose,,I'm a student
Turkey,Male,25000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Female,5000,I'm a student
Turkey,Male,105000,Self-employed
Turkey,Male,55000,Employed full-time
Turkey,Male,,
Turkey,Male,5000,I'm a student
Turkey,Male,25000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,35000,Freelance / Contractor
Turkey,Female,,I'm a student
Turkey,Male,55000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,,I'm a student
Turkey,Male,,Employed full-time
Turkey,Male,,
Turkey,Male,,I'm a student
Turkey,Male,,
Turkey,Male,,
Turkey,Male,,
Turkey,Male,5000,Freelance / Contractor
Turkey,Male,,I'm a student
Turkey,Female,,I'm a student
Turkey,Male,,
Turkey,Male,15000,Self-employed
Turkey,Male,15000,
Turkey,Male,5000,Employed full-time
Turkey,Female,5000,Employed part-time
Turkey,Male,5000,Employed part-time
Turkey,Male,,
Turkey,Male,5000,I'm a student
Turkey,Male,5000,Employed full-time
Turkey,Male,15000,I'm a student
Turkey,Male,15000,Employed full-time
Turkey,Female,5000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Male,35000,Employed full-time
Turkey,Male,5000,Employed part-time
Turkey,Male,5000,
Turkey,Male,,
Turkey,Male,5000,I'm a student
Turkey,Male,25000,Employed full-time
Turkey,Male,15000,I'm a student
Turkey,Male,5000,I'm a student
Turkey,Male,,
Turkey,Male,,Unemployed
Turkey,Male,5000,Freelance / Contractor
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Retired
Turkey,Male,5000,I'm a student
Turkey,,,
Turkey,Male,15000,I'm a student
Turkey,Male,,I'm a student
Turkey,Male,5000,Employed full-time
Turkey,Female,15000,Employed full-time
Turkey,Male,5000,Freelance / Contractor
Turkey,Male,5000,I'm a student
Turkey,Male,15000,Freelance / Contractor
Turkey,Male,,I'm a student
Turkey,Male,15000,Employed full-time
Turkey,Male,,
Turkey,Male,,
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Female,25000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Female,15000,Employed full-time
Turkey,Male,,I'm a student
Turkey,Male,25000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Female,5000,Employed part-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,5000,Employed full-time
Turkey,Male,15000,Employed full-time
Turkey,Male,25000,Employed full-time
Turkey,Male,25000,Employed full-time
Uganda,Male,,Employed full-time
Uganda,Male,,Unemployed
Uganda,Male,15000,Employed full-time
Uganda,Male,,Employed full-time
Uganda,Male,5000,Employed full-time
Uganda,Male,15000,Self-employed
Uganda,Male,,I'm a student
Ukraine,Male,5000,I'm a student
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,
Ukraine,Male,15000,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Male,95000,Employed full-time
Ukraine,Male,45000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,5000,Freelance / Contractor
Ukraine,Male,,
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,55000,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Female,5000,Employed full-time
Ukraine,Prefer not to disclose,,
Ukraine,Male,25000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,,
Ukraine,Male,,
Ukraine,Male,15000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Female,5000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,
Ukraine,Female,,Employed full-time
Ukraine,Male,45000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,65000,Self-employed
Ukraine,Male,,Freelance / Contractor
Ukraine,Male,35000,Employed full-time
Ukraine,Male,45000,Employed full-time
Ukraine,Male,5000,I'm a student
Ukraine,Male,15000,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Male,45000,Employed full-time
Ukraine,Male,35000,Freelance / Contractor
Ukraine,Male,,I'm a student
Ukraine,Male,5000,Self-employed
Ukraine,Male,5000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,75000,Freelance / Contractor
Ukraine,Male,,
Ukraine,Male,5000,Employed part-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Female,15000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,45000,Unemployed
Ukraine,Male,35000,Employed full-time
Ukraine,Male,75000,Freelance / Contractor
Ukraine,Male,,
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Female,45000,Employed full-time
Ukraine,Female,25000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,95000,Freelance / Contractor
Ukraine,Male,15000,Employed part-time
Ukraine,Male,5000,I'm a student
Ukraine,Male,35000,Self-employed
Ukraine,Male,45000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,Employed full-time
Ukraine,Male,,
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,
Ukraine,Male,,
Ukraine,Male,5000,Employed full-time
Ukraine,Male,25000,Freelance / Contractor
Ukraine,Male,,
Ukraine,,5000,Employed full-time
Ukraine,Male,55000,Self-employed
Ukraine,Male,25000,I'm a student
Ukraine,Male,,Prefer not to disclose
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Male,,Employed full-time
Ukraine,Male,65000,Freelance / Contractor
Ukraine,Male,15000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,25000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,,Employed full-time
Ukraine,Male,,
Ukraine,Male,5000,Self-employed
Ukraine,Female,5000,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Male,5000,Freelance / Contractor
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Freelance / Contractor
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Female,5000,Employed full-time
Ukraine,Male,5000,I'm a student
Ukraine,Male,,
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,Unemployed
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Freelance / Contractor
Ukraine,Male,,I'm a student
Ukraine,Male,35000,Employed full-time
Ukraine,Male,5000,I'm a student
Ukraine,Male,5000,Employed part-time
Ukraine,Male,55000,Freelance / Contractor
Ukraine,Male,35000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,
Ukraine,Male,15000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Female,5000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,25000,Self-employed
Ukraine,Male,5000,Freelance / Contractor
Ukraine,Male,,
Ukraine,Male,5000,Self-employed
Ukraine,Male,15000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,5000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,,
Ukraine,Male,5000,Freelance / Contractor
Ukraine,Male,,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,,
Ukraine,Male,,I'm a student
Ukraine,Male,35000,Employed full-time
Ukraine,Male,,I'm a student
Ukraine,Male,,Freelance / Contractor
Ukraine,Male,5000,I'm a student
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,
Ukraine,Male,,Employed full-time
Ukraine,Female,5000,Employed full-time
Ukraine,Male,5000,I'm a student
Ukraine,Male,,I'm a student
Ukraine,Female,,
Ukraine,Male,15000,Employed full-time
Ukraine,Male,,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,25000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Other,,
Ukraine,Male,25000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,45000,Employed full-time
Ukraine,Male,15000,Unemployed
Ukraine,Male,15000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,45000,Employed full-time
Ukraine,Male,,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,15000,Employed full-time
Ukraine,Male,15000,Employed part-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,35000,Employed full-time
Ukraine,Male,,Employed full-time
Ukraine,Male,5000,I'm a student
Ukraine,Male,,I'm a student
Ukraine,Male,,Unemployed
Ukraine,Male,,I'm a student
Ukraine,Male,5000,Employed full-time
Ukraine,Male,25000,Freelance / Contractor
Ukraine,Male,5000,Prefer not to disclose
Ukraine,Male,,I'm a student
Ukraine,Male,25000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,Employed full-time
Ukraine,Male,,
Ukraine,Male,5000,Employed full-time
Ukraine,Male,5000,I'm a student
Ukraine,Female,15000,Employed full-time
